id,target
TEST_03734,4.795525873133911
TEST_03735,5.587148108762424
TEST_03736,5.381928213659716
TEST_03737,6.969215457123467
TEST_03738,6.06675913602634
TEST_03739,4.99922565611768
TEST_03740,4.500585514039052
TEST_03741,5.371429348384926
TEST_03742,5.687896194676912
TEST_03743,8.255775892029057
TEST_03744,7.1363997641494485
TEST_03745,4.662971749329049
TEST_03746,4.955832727329855
TEST_03747,4.227396622196551
TEST_03748,5.472327612711565
TEST_03749,6.3730142789868465
TEST_03750,4.703813621647882
TEST_03751,5.102507416785032
TEST_03752,4.790610431393676
TEST_03753,5.1819768530284644
TEST_03754,5.633310087138144
TEST_03755,5.38707562395852
TEST_03756,4.573562916834279
TEST_03757,5.333307318405129
TEST_03758,5.962625519655966
TEST_03759,6.129432949733098
TEST_03760,6.764945189339007
TEST_03761,5.92658839324644
TEST_03762,4.9181668849549265
TEST_03763,9.292532931366674
TEST_03764,5.798144047697371
TEST_03765,6.715334123609832
TEST_03766,5.200838609339411
TEST_03767,7.045470207691066
TEST_03768,8.83039903131723
TEST_03769,7.239984011875097
TEST_03770,6.409661322404171
TEST_03771,6.452658274071778
TEST_03772,4.737067322243737
TEST_03773,8.633661857553832
TEST_03774,6.061160934844228
TEST_03775,5.402802089896865
TEST_03776,7.197644529326894
TEST_03777,5.775089058249229
TEST_03778,5.410823195698102
TEST_03779,5.99884053029351
TEST_03780,4.32635961012666
TEST_03781,6.649082259196034
TEST_03782,4.745464292072284
TEST_03783,4.195177650209428
TEST_03784,5.021509898418342
TEST_03785,5.1814158957306935
TEST_03786,5.71681996117959
TEST_03787,4.416571977853024
TEST_03788,4.599605690155533
TEST_03789,4.790453520610885
TEST_03790,6.944535629072187
TEST_03791,4.6193366050348175
TEST_03792,4.553391247463249
TEST_03793,5.739029183582131
TEST_03794,5.304877963575391
TEST_03795,6.629413029145508
TEST_03796,5.970809293988814
TEST_03797,4.32018220475209
TEST_03798,5.197238126162643
TEST_03799,5.335740752529285
TEST_03800,5.815982937061375
TEST_03801,5.310808055934524
TEST_03802,4.6217601296221495
TEST_03803,5.061300769325774
TEST_03804,4.922300787201811
TEST_03805,5.405154806713881
TEST_03806,8.653337344908365
TEST_03807,4.667527539472038
TEST_03808,5.994691902764536
TEST_03809,7.718933972464187
TEST_03810,5.606583634818193
TEST_03811,4.597801008971577
TEST_03812,4.888462250649122
TEST_03813,4.229389210332025
TEST_03814,4.1860882380241495
TEST_03815,6.253022301858045
TEST_03816,4.156342045801648
TEST_03817,4.891986710122502
TEST_03818,5.25422139482069
TEST_03819,5.013544839955879
TEST_03820,5.281332378549949
TEST_03821,5.948698599614617
TEST_03822,6.0255034339607425
TEST_03823,5.285152802742675
TEST_03824,5.169455131580825
TEST_03825,5.165430153585457
TEST_03826,4.854943859301086
TEST_03827,5.324057101365059
TEST_03828,5.009433479398637
TEST_03829,5.089283807276613
TEST_03830,5.38715750266671
TEST_03831,6.548155528344189
TEST_03832,4.663544424590125
TEST_03833,5.3097621422917465
TEST_03834,5.656044264538048
TEST_03835,4.337122577366314
TEST_03836,5.4370878599443575
TEST_03837,5.317689842643841
TEST_03838,5.763208268368951
TEST_03839,5.397370201651305
TEST_03840,5.46962369709603
TEST_03841,5.398050740989107
TEST_03842,5.269017879839177
TEST_03843,4.475033449722192
TEST_03844,5.184645945359631
TEST_03845,6.922641081855236
TEST_03846,5.335930431274031
TEST_03847,8.548081036885435
TEST_03848,4.130531952247241
TEST_03849,4.65562213192778
TEST_03850,6.298005227833526
TEST_03851,5.139989292458319
TEST_03852,7.274107213213393
TEST_03853,4.812412326546048
TEST_03854,4.426641604020853
TEST_03855,5.809294548854101
TEST_03856,5.507435940391806
TEST_03857,5.02792014069542
TEST_03858,5.057651694841132
TEST_03859,5.028821888274728
TEST_03860,4.6384229345250585
TEST_03861,5.946163704913307
TEST_03862,4.885172179098344
TEST_03863,4.816701445243185
TEST_03864,5.681041642222175
TEST_03865,5.671427781729092
TEST_03866,5.349935403665111
TEST_03867,6.310647769691758
TEST_03868,4.15888943437686
TEST_03869,7.136473218575727
TEST_03870,5.502360550394322
TEST_03871,4.156389188838336
TEST_03872,4.655691568646002
TEST_03873,5.893505488963729
TEST_03874,5.753516484460777
TEST_03875,5.930918509056241
TEST_03876,4.415955087752919
TEST_03877,6.864548979521905
TEST_03878,3.7474210420256773
TEST_03879,4.537455944879843
TEST_03880,5.530283112385685
TEST_03881,4.993121153400957
TEST_03882,5.719586468878318
TEST_03883,5.5842960507336175
TEST_03884,5.483556643397193
TEST_03885,4.673819749409507
TEST_03886,5.531338038323171
TEST_03887,5.149192859343115
TEST_03888,3.707850872551161
TEST_03889,4.707636581137461
TEST_03890,7.090060003232538
TEST_03891,5.330532207445173
TEST_03892,4.117787803885553
TEST_03893,5.248785307449716
TEST_03894,6.445496455853917
TEST_03895,5.954242691326898
TEST_03896,5.172966733887316
TEST_03897,5.1253859213023825
TEST_03898,5.35932198742829
TEST_03899,4.360828814984354
TEST_03900,4.628015973152785
TEST_03901,6.144216451410939
TEST_03902,5.692387321671748
TEST_03903,5.118523140250291
TEST_03904,5.945016651384465
TEST_03905,4.890832185019523
TEST_03906,4.842207942432978
TEST_03907,10.375635249464048
TEST_03908,5.8923283812740515
TEST_03909,4.7308265254903015
TEST_03910,5.88964971682269
TEST_03911,5.962568397371805
TEST_03912,6.087894520977622
TEST_03913,5.120249414332633
TEST_03914,5.270468717023129
TEST_03915,4.589564494999221
TEST_03916,4.514098089930368
TEST_03917,6.032947334727131
TEST_03918,4.552582983307216
TEST_03919,5.422165896765496
TEST_03920,5.7707824326626636
TEST_03921,5.1107523143816955
TEST_03922,4.682974682036099
TEST_03923,6.173188133016653
TEST_03924,4.963372539075243
TEST_03925,4.877562633986546
TEST_03926,5.517898858662145
TEST_03927,5.010428694556294
TEST_03928,4.941038140919062
TEST_03929,4.66202588769146
TEST_03930,4.349320646536471
TEST_03931,4.8197139895404675
TEST_03932,7.64375617404602
TEST_03933,4.662784559676929
TEST_03934,4.377979090499032
TEST_03935,4.9871155146048185
TEST_03936,5.772946832784876
TEST_03937,5.694791217350916
TEST_03938,4.625233529107742
TEST_03939,4.690514738093215
TEST_03940,6.320718314335628
TEST_03941,5.842043740297849
TEST_03942,5.679510524877093
TEST_03943,4.623294435156384
TEST_03944,5.638246542231905
TEST_03945,5.07280299292295
TEST_03946,5.034968349572289
TEST_03947,4.9465155217566075
TEST_03948,5.271945232538066
TEST_03949,4.1663878743190255
TEST_03950,4.754771945958856
TEST_03951,5.795207794354009
TEST_03952,4.008382682680013
TEST_03953,5.5249259022355455
TEST_03954,8.09746277270361
TEST_03955,5.457492175807694
TEST_03956,5.254794951082849
TEST_03957,4.492942819509124
TEST_03958,5.14474432927715
TEST_03959,5.5781469127018255
TEST_03960,6.571478006731745
TEST_03961,5.298230681126288
TEST_03962,5.465619556903024
TEST_03963,7.9595867588601
TEST_03964,5.646281690465399
TEST_03965,7.574829394182154
TEST_03966,5.135681279268592
TEST_03967,5.0325617682192085
TEST_03968,4.930158543666083
TEST_03969,5.348186862714936
TEST_03970,6.138898172191438
TEST_03971,6.34668932544022
TEST_03972,5.038664995951987
TEST_03973,4.627811508062403
TEST_03974,5.275623003850905
TEST_03975,5.047353846478035
TEST_03976,4.637460348329952
TEST_03977,7.133448326185345
TEST_03978,4.83577855346331
TEST_03979,5.040787007807543
TEST_03980,5.807816652230508
TEST_03981,5.064151231649811
TEST_03982,5.584503449473985
TEST_03983,5.445898426350063
TEST_03984,7.264799789735107
TEST_03985,5.965777049916222
TEST_03986,7.916200221708823
TEST_03987,5.353844279940018
TEST_03988,4.896773796773512
TEST_03989,5.71510769403586
TEST_03990,5.032156346892771
TEST_03991,5.272742244629774
TEST_03992,6.094050121326012
TEST_03993,5.35295312089372
TEST_03994,6.626854016332031
TEST_03995,4.3693614551843565
TEST_03996,4.671428937959174
TEST_03997,4.896941851260665
TEST_03998,5.2253563516881965
TEST_03999,4.94161153603682
TEST_04000,4.742695346270406
TEST_04001,4.7761103063710015
TEST_04002,6.394739441527506
TEST_04003,5.298026816027668
TEST_04004,6.94569017749662
TEST_04005,5.195666535112517
TEST_04006,4.660849288033083
TEST_04007,8.164150172128092
TEST_04008,5.141655437158569
TEST_04009,4.578102685544023
TEST_04010,7.035117075349829
TEST_04011,4.739585549980942
TEST_04012,7.914229693538791
TEST_04013,5.631135043086057
TEST_04014,5.34621253729214
TEST_04015,4.420621915552065
TEST_04016,5.955106232787005
TEST_04017,6.103767237090222
TEST_04018,6.938009822283759
TEST_04019,4.900046371184084
TEST_04020,4.961338941918981
TEST_04021,5.764258845276293
TEST_04022,5.7670129937909635
TEST_04023,5.93780173165692
TEST_04024,5.073557570542794
TEST_04025,4.670742064347842
TEST_04026,5.455617832435609
TEST_04027,5.59048269848926
TEST_04028,5.080554089346478
TEST_04029,4.96689689013458
TEST_04030,8.242525316198972
TEST_04031,5.152016737788844
TEST_04032,5.663862661083908
TEST_04033,5.006621281985713
TEST_04034,5.444273711346381
TEST_04035,6.349576129456737
TEST_04036,4.20298802606073
TEST_04037,4.806699452114348
TEST_04038,5.147319525928306
TEST_04039,5.366085347012011
TEST_04040,4.190768886880905
TEST_04041,4.911459426923397
TEST_04042,5.468488488888129
TEST_04043,5.122787017535991
TEST_04044,7.520613782416302
TEST_04045,3.909426134499692
TEST_04046,4.76049160757281
TEST_04047,5.1817066975189086
TEST_04048,4.280859331529219
TEST_04049,6.378293413773596
TEST_04050,6.847650730617363
TEST_04051,6.050640840255863
TEST_04052,6.5507856708982874
TEST_04053,6.551518061112448
TEST_04054,6.455504449681008
TEST_04055,5.444185082390841
TEST_04056,5.285884713656751
TEST_04057,4.240489361069802
TEST_04058,5.0739138028222905
TEST_04059,3.722141322558462
TEST_04060,5.230425336346045
TEST_04061,10.772025921744056
TEST_04062,5.3845941679360285
TEST_04063,5.413698555384768
TEST_04064,5.271475182050053
TEST_04065,5.602873676008911
TEST_04066,7.16630144976018
TEST_04067,4.455975214757271
TEST_04068,5.651578534426079
TEST_04069,4.722606700530907
TEST_04070,4.649495090263886
TEST_04071,4.560177714669987
TEST_04072,4.803404301783113
TEST_04073,4.5287829295954545
TEST_04074,5.357345967446089
TEST_04075,4.769741527035288
TEST_04076,5.6702039911779405
TEST_04077,5.663991528162608
TEST_04078,4.941042029818346
TEST_04079,4.959858782716646
TEST_04080,4.789626589426786
TEST_04081,5.445928045808158
TEST_04082,4.387515123615626
TEST_04083,6.174695580690305
TEST_04084,6.474624786206031
TEST_04085,5.505608028635308
TEST_04086,7.08688331760047
TEST_04087,5.441791000728438
TEST_04088,5.292553188572617
TEST_04089,5.289111265215672
TEST_04090,5.856688190757602
TEST_04091,4.358190536635837
TEST_04092,6.516959752036108
TEST_04093,4.805879365734385
TEST_04094,6.0722977441170825
TEST_04095,4.9624314459934595
TEST_04096,4.305515608271965
TEST_04097,5.201038648567535
TEST_04098,5.031938877245477
TEST_04099,4.937464860305986
TEST_04100,6.385836103619326
TEST_04101,6.375515219862333
TEST_04102,4.175426572145266
TEST_04103,5.270018995993496
TEST_04104,8.723113773783362
TEST_04105,4.9966336661553346
TEST_04106,5.000234890817316
TEST_04107,4.892069517318214
TEST_04108,5.194880820824428
TEST_04109,4.861253746859091
TEST_04110,5.13856604158274
TEST_04111,5.299265422683817
TEST_04112,4.365586471548086
TEST_04113,5.0365136612606936
TEST_04114,6.223309273281891
TEST_04115,6.525681084448803
TEST_04116,5.989090799130888
TEST_04117,4.630161088913726
TEST_04118,4.376351332178022
TEST_04119,5.569259473866194
TEST_04120,5.791058456320775
TEST_04121,5.19957267856052
TEST_04122,6.90985969282872
TEST_04123,4.377978674751071
TEST_04124,5.34279921368716
TEST_04125,5.033342155769369
TEST_04126,5.650870436310596
TEST_04127,5.904202396545427
TEST_04128,5.474486639546173
TEST_04129,4.386192682168955
TEST_04130,4.167718101299696
TEST_04131,4.846114055553814
TEST_04132,7.01506959640557
TEST_04133,4.2320205269406745
TEST_04134,5.750437637790171
TEST_04135,5.04213646186896
TEST_04136,5.197145427565097
TEST_04137,5.514516387374394
TEST_04138,5.400484012667656
TEST_04139,5.969041879560327
TEST_04140,5.45181508681447
TEST_04141,6.489638889513178
TEST_04142,4.165143375010282
TEST_04143,6.092501421259751
TEST_04144,4.761692877555513
TEST_04145,5.291355805498243
TEST_04146,4.762434937153529
TEST_04147,5.070883394519722
TEST_04148,4.972764684377898
TEST_04149,4.783409246748279
TEST_04150,4.478989815219334
TEST_04151,5.630768940373739
TEST_04152,4.686670808348078
TEST_04153,6.336346816050466
TEST_04154,6.193690959172855
TEST_04155,4.555710411352794
TEST_04156,5.134341340782551
TEST_04157,5.158807148312563
TEST_04158,5.2712786234085005
TEST_04159,6.40878311056141
TEST_04160,5.331066154810049
TEST_04161,6.18885594444329
TEST_04162,5.425635724018793
TEST_04163,6.191888386992511
TEST_04164,4.391499809813178
TEST_04165,5.255024621321498
TEST_04166,5.182286492961609
TEST_04167,5.097968275024986
TEST_04168,3.7474210420256773
TEST_04169,5.130937845090111
TEST_04170,5.203629898394317
TEST_04171,5.2495487681499995
TEST_04172,4.066208630900064
TEST_04173,4.165228932773971
TEST_04174,5.7482495258484025
TEST_04175,5.599640812972112
TEST_04176,7.091234911867512
TEST_04177,5.0686352898924625
TEST_04178,5.996339872689244
TEST_04179,4.364843349360953
TEST_04180,5.7440823395475
TEST_04181,4.859641071587966
TEST_04182,6.972853298278899
TEST_04183,7.545262964917514
TEST_04184,4.8674900517090745
TEST_04185,5.95583865778038
TEST_04186,4.542105528189834
TEST_04187,4.29832922914054
TEST_04188,6.3205031470362005
TEST_04189,5.8150858925240385
TEST_04190,5.348073821450665
TEST_04191,4.755395300087651
TEST_04192,5.488195858693609
TEST_04193,6.500943431562196
TEST_04194,5.207042461640087
TEST_04195,5.153449780909565
TEST_04196,4.943867555453571
TEST_04197,4.650661516195674
TEST_04198,6.125613101233695
TEST_04199,4.520853443205173
TEST_04200,4.53294837530405
TEST_04201,3.928164433993937
TEST_04202,5.072490508753252
TEST_04203,5.079193323258529
TEST_04204,5.28765286134001
TEST_04205,5.534943190149994
TEST_04206,6.0479590333977
TEST_04207,5.49898387456781
TEST_04208,5.243867095046376
TEST_04209,4.58756848373816
TEST_04210,5.143209089428366
TEST_04211,4.362539058476575
TEST_04212,5.0824194322745395
TEST_04213,6.285702614739539
TEST_04214,5.748601967965362
TEST_04215,4.976498402581102
TEST_04216,8.840611127233037
TEST_04217,5.239756282318032
TEST_04218,4.640676077815256
TEST_04219,5.30676574658443
TEST_04220,4.346894437782576
TEST_04221,6.550613299889705
TEST_04222,5.2166227550805075
TEST_04223,5.279572010475825
TEST_04224,6.799342691200555
TEST_04225,5.6727472588835575
TEST_04226,5.165796290505747
TEST_04227,5.274372623549343
TEST_04228,7.76945196296271
TEST_04229,5.586980957183124
TEST_04230,5.41921781814896
TEST_04231,4.774792529998308
TEST_04232,5.329973333502596
TEST_04233,5.701160102048029
TEST_04234,4.771572761486177
TEST_04235,5.82371667911418
TEST_04236,7.435765845188739
TEST_04237,5.497179685968408
TEST_04238,5.096736317024396
TEST_04239,5.037100496410774
TEST_04240,4.819409270046153
TEST_04241,5.211793776598659
TEST_04242,6.868739255147869
TEST_04243,4.2857969233466395
TEST_04244,5.151719250664588
TEST_04245,6.231920082354165
TEST_04246,5.075977321293549
TEST_04247,5.150077581245394
TEST_04248,5.251621383396024
TEST_04249,4.854185359676201
TEST_04250,6.062257986997102
TEST_04251,4.590522525205693
TEST_04252,6.387813893822099
TEST_04253,5.556353857992321
TEST_04254,4.228490153423484
TEST_04255,5.994605446046272
TEST_04256,5.591059943422891
TEST_04257,4.438461474190708
TEST_04258,4.678317787282307
TEST_04259,4.57039875136124
TEST_04260,4.857082877035424
TEST_04261,5.202072406750749
TEST_04262,4.364715410892636
TEST_04263,5.357976677342906
TEST_04264,5.40271469411328
TEST_04265,5.761051107138572
TEST_04266,5.316534137902474
TEST_04267,5.358565280026761
TEST_04268,4.133870166116088
TEST_04269,4.1733968995276145
TEST_04270,7.8257228307644535
TEST_04271,5.052329755640253
TEST_04272,5.673937277626273
TEST_04273,4.585440058971365
TEST_04274,5.0667191706430765
TEST_04275,6.468422631952645
TEST_04276,5.940678248744218
TEST_04277,5.3634268277725194
TEST_04278,5.27662135647231
TEST_04279,4.407159899859934
TEST_04280,5.25210850270858
TEST_04281,8.454236089867852
TEST_04282,8.347534148575564
TEST_04283,5.5619337655610455
TEST_04284,5.458398922327101
TEST_04285,5.226636939102981
TEST_04286,5.855348378092274
TEST_04287,5.575848294857588
TEST_04288,5.124148824860718
TEST_04289,5.9723068797463545
TEST_04290,5.686360050644306
TEST_04291,4.646463422407443
TEST_04292,6.121014504223078
TEST_04293,5.657074693407629
TEST_04294,5.887487953292661
TEST_04295,3.9870218527300385
TEST_04296,5.470717713160768
TEST_04297,6.382506215849091
TEST_04298,7.511585817188384
TEST_04299,5.519294649989562
TEST_04300,5.491450156174588
TEST_04301,4.797637068573752
TEST_04302,4.734662420029629
TEST_04303,5.335235813673911
TEST_04304,5.1387356978418275
TEST_04305,5.742195975853217
TEST_04306,9.893763418527493
TEST_04307,5.777470871756345
TEST_04308,5.330166086271023
TEST_04309,6.288507481269758
TEST_04310,4.618012132393626
TEST_04311,5.133436473490975
TEST_04312,6.3114874651077
TEST_04313,5.301408729135604
TEST_04314,5.029223572697671
TEST_04315,5.127330125057885
TEST_04316,6.116781158891295
TEST_04317,4.256747448204598
TEST_04318,5.323370078479504
TEST_04319,4.4312106284901835
TEST_04320,4.646290211099222
TEST_04321,5.338749754062838
TEST_04322,5.430404363511828
TEST_04323,4.62709584364538
TEST_04324,5.414250366653182
TEST_04325,5.085473265320535
TEST_04326,5.255027128212245
TEST_04327,5.062761122830254
TEST_04328,6.371286949543912
TEST_04329,5.693189375708796
TEST_04330,5.324296559873958
TEST_04331,5.549837032275868
TEST_04332,4.290863474336104
TEST_04333,5.685708131576388
TEST_04334,4.128639548286185
TEST_04335,4.288436468510763
TEST_04336,5.415728847628764
TEST_04337,5.270597357558119
TEST_04338,4.791420063079258
TEST_04339,4.776517039628928
TEST_04340,4.833205149392278
TEST_04341,5.49147066004004
TEST_04342,5.540977954383251
TEST_04343,6.021254792037881
TEST_04344,6.18490578466839
TEST_04345,5.342255190137616
TEST_04346,8.219886528061117
TEST_04347,7.031184280138477
TEST_04348,4.517865371735526
TEST_04349,6.4326007206802585
TEST_04350,5.534974891970283
TEST_04351,6.216045271078206
TEST_04352,4.83427496741643
TEST_04353,4.6459575861613605
TEST_04354,5.252067132410928
TEST_04355,4.754188776378
TEST_04356,4.410841954740365
TEST_04357,5.636633848141778
TEST_04358,4.799030275960143
TEST_04359,4.314697947670949
TEST_04360,6.35779984417368
TEST_04361,6.797757175336381
TEST_04362,5.453006090796402
TEST_04363,5.10986367705028
TEST_04364,5.375120786674744
TEST_04365,8.170437131108446
TEST_04366,5.634277664147829
TEST_04367,9.07006523277217
TEST_04368,4.279361434964184
TEST_04369,5.810306950946659
TEST_04370,4.290135439149756
TEST_04371,4.764485477176619
TEST_04372,5.110756410020311
TEST_04373,4.976941992506831
TEST_04374,4.607227352189177
TEST_04375,5.172760767670753
TEST_04376,6.081589401984351
TEST_04377,4.6682357598210675
TEST_04378,5.014673238034665
TEST_04379,5.932920818451649
TEST_04380,7.836728055290225
TEST_04381,4.937905404095507
TEST_04382,4.327088733703784
TEST_04383,5.259813359983008
TEST_04384,4.780954482906395
TEST_04385,6.402036877960889
TEST_04386,5.119426605222493
TEST_04387,5.126747547032219
TEST_04388,4.993390520165799
TEST_04389,4.203451494292414
TEST_04390,5.0234592403296485
TEST_04391,4.76123144044711
TEST_04392,3.7707756182220207
TEST_04393,7.059890079918164
TEST_04394,7.62845389064411
TEST_04395,6.51875363905917
TEST_04396,5.782007375127154
TEST_04397,5.256147873262733
TEST_04398,4.590734930559858
TEST_04399,5.773119743415858
TEST_04400,5.768751155192252
TEST_04401,5.406543399249335
TEST_04402,5.191244749529015
TEST_04403,6.100775540664746
TEST_04404,5.9668044522237285
TEST_04405,4.967917791357158
TEST_04406,5.531999577465191
TEST_04407,5.59391888929788
TEST_04408,4.216107770921507
TEST_04409,7.42139995993335
TEST_04410,6.017801818507993
TEST_04411,9.028698991086493
TEST_04412,4.835392231123256
TEST_04413,4.816815246504794
TEST_04414,5.390719932810763
TEST_04415,5.261248686043873
TEST_04416,5.354973864935649
TEST_04417,4.578844202789828
TEST_04418,5.559815984862114
TEST_04419,4.401644320726096
TEST_04420,9.467155373646468
TEST_04421,4.521025710749058
TEST_04422,5.081957846032024
TEST_04423,8.506335777747351
TEST_04424,5.469746369161925
TEST_04425,4.8803811297500275
TEST_04426,5.5446319740225825
TEST_04427,5.131485735904471
TEST_04428,4.198696571211515
TEST_04429,4.827229151838139
TEST_04430,5.6851248143081055
TEST_04431,5.689278295946809
TEST_04432,5.693213229389786
TEST_04433,5.937494417436286
TEST_04434,5.638656452997505
TEST_04435,6.551156226095106
TEST_04436,5.2828440921192925
TEST_04437,6.839552648974865
TEST_04438,4.8608324134816066
TEST_04439,4.6988710941624365
TEST_04440,4.657405328412327
TEST_04441,5.46066790766838
TEST_04442,7.227186680675696
TEST_04443,5.2514420151589825
TEST_04444,4.6545932509595165
TEST_04445,5.179605885886772
TEST_04446,5.383860607524063
TEST_04447,4.820038377191931
TEST_04448,5.091193321959193
TEST_04449,4.92249795505885
TEST_04450,5.733746631885201
TEST_04451,4.484319371389157
TEST_04452,5.1701299544006805
TEST_04453,5.133362660683709
TEST_04454,4.501805477402501
TEST_04455,5.983236997356338
TEST_04456,5.403489772504487
TEST_04457,4.5981891352729924
TEST_04458,4.185919019091052
TEST_04459,5.693273411499449
TEST_04460,4.7523795043508965
TEST_04461,5.64883393279365
TEST_04462,5.835069699262494
TEST_04463,4.6849498563825716
TEST_04464,4.052486805589016
TEST_04465,4.754867044061934
TEST_04466,4.5256483621854775
TEST_04467,5.627834096868778
TEST_04468,5.651061901088258
TEST_04469,4.744746247102645
TEST_04470,5.119514918287659
TEST_04471,5.269846899216783
TEST_04472,4.487111968505571
TEST_04473,4.563949676394177
TEST_04474,4.109332457449157
TEST_04475,5.71231774270741
TEST_04476,5.096895220073311
TEST_04477,7.082476716317696
TEST_04478,5.633474324450837
TEST_04479,5.344709932098984
TEST_04480,4.367745058511074
TEST_04481,4.722838438071206
TEST_04482,6.020321291124161
TEST_04483,4.6019741625808015
TEST_04484,5.265641877748577
TEST_04485,5.821970014266186
TEST_04486,5.349935403665111
TEST_04487,6.604834926913303
TEST_04488,5.469759830251017
TEST_04489,5.245792457744655
TEST_04490,5.570932454765647
TEST_04491,5.607787879100674
TEST_04492,4.7036988177833
TEST_04493,6.073044876328661
TEST_04494,5.386156704715265
TEST_04495,4.863561382552481
TEST_04496,5.742195975853217
TEST_04497,6.311315459151671
TEST_04498,5.29874928672662
TEST_04499,7.346482233281042
TEST_04500,4.934467783726651
TEST_04501,5.018006899123783
TEST_04502,5.409759948749962
TEST_04503,5.562987133090571
TEST_04504,5.21442492849552
TEST_04505,5.659878958344557
TEST_04506,5.230915578787302
TEST_04507,5.055943730045067
TEST_04508,6.388867778678302
TEST_04509,5.013427729164228
TEST_04510,5.255538208311537
TEST_04511,5.323148175552273
TEST_04512,5.756681552733384
TEST_04513,5.426244004385293
TEST_04514,3.9747442242008817
TEST_04515,5.661941998113919
TEST_04516,4.992818828951866
TEST_04517,5.317396558211708
TEST_04518,5.024110887427433
TEST_04519,5.674905437433965
TEST_04520,6.4606527850719635
TEST_04521,8.49840597572857
TEST_04522,5.398996928415094
TEST_04523,4.664352125331526
TEST_04524,5.673320313128624
TEST_04525,4.836121277738297
TEST_04526,5.164572472240338
TEST_04527,4.785521722087127
TEST_04528,5.491541740507341
TEST_04529,8.669190691039496
TEST_04530,5.730662354056772
TEST_04531,6.567089052902538
TEST_04532,5.622623645521144
TEST_04533,5.061522917330748
TEST_04534,5.7607108784865275
TEST_04535,4.210968551527921
TEST_04536,8.526501480453305
TEST_04537,6.027997216981484
TEST_04538,5.063666700857124
TEST_04539,5.2757917897328195
TEST_04540,5.317990793916815
TEST_04541,5.025226014487631
TEST_04542,4.995073901817605
TEST_04543,5.288794082105691
TEST_04544,6.637904544013768
TEST_04545,5.021690822030866
TEST_04546,5.110006560889659
TEST_04547,6.005769001044278
TEST_04548,6.180418364954619
TEST_04549,6.033092495840219
TEST_04550,5.776108714793256
TEST_04551,5.3346171084230605
TEST_04552,6.595068364523463
TEST_04553,5.411307657229674
TEST_04554,4.401291021465404
TEST_04555,4.613549159047031
TEST_04556,4.465092629401405
TEST_04557,5.405604033046692
TEST_04558,4.970437400096896
TEST_04559,5.248694812137225
TEST_04560,4.841912519524836
TEST_04561,6.407863919937076
TEST_04562,5.28166557895052
TEST_04563,5.043922336483202
TEST_04564,5.111224276050886
TEST_04565,4.94567730966307
TEST_04566,6.247834226168345
TEST_04567,5.484013939216204
TEST_04568,4.855032500361484
TEST_04569,5.272066668609739
TEST_04570,5.804829014555351
TEST_04571,6.145042708011075
TEST_04572,5.6241616171822395
TEST_04573,4.442545403945678
TEST_04574,5.173140359671589
TEST_04575,5.942287871167093
TEST_04576,5.551193531849657
TEST_04577,5.367095830773996
TEST_04578,5.045264443167485
TEST_04579,5.1581436519578086
TEST_04580,6.6577256442729995
TEST_04581,5.304642255720006
TEST_04582,4.919542175615432
TEST_04583,5.692369815657993
TEST_04584,5.358432350228028
TEST_04585,6.333037083423725
TEST_04586,6.385056171312666
TEST_04587,4.475600174167232
TEST_04588,5.473723009749033
TEST_04589,5.1809117134022395
TEST_04590,4.883507984739542
TEST_04591,5.200149529433973
TEST_04592,5.483042750010142
TEST_04593,5.632029758531758
TEST_04594,5.444273711346381
TEST_04595,5.370621467913592
TEST_04596,4.349759614174639
TEST_04597,5.821918902422308
TEST_04598,5.717726741664991
TEST_04599,4.784640394474052
TEST_04600,4.452597108073274
TEST_04601,5.433570964442147
TEST_04602,5.260820548824037
TEST_04603,4.253904245798393
TEST_04604,5.622624067259349
TEST_04605,4.954566664283139
TEST_04606,4.437432562282135
TEST_04607,4.034476424126536
TEST_04608,4.594921296635281
TEST_04609,4.761622138541438
TEST_04610,5.3846601830243745
TEST_04611,4.506570752097386
TEST_04612,4.699193439104902
TEST_04613,4.621287240683676
TEST_04614,5.755067489278618
TEST_04615,6.794642356656725
TEST_04616,5.285326505661058
TEST_04617,5.828522836679418
TEST_04618,4.728921294233502
TEST_04619,4.562351087688318
TEST_04620,5.3834233827350655
TEST_04621,4.205314520095321
TEST_04622,5.2962575959585765
TEST_04623,4.1896423925426864
TEST_04624,7.995296221462583
TEST_04625,4.069072759893011
TEST_04626,5.2257783509628934
TEST_04627,6.6605128861338905
TEST_04628,4.400828870094371
TEST_04629,4.5889105253501
TEST_04630,5.921858225629105
TEST_04631,5.820451325823591
TEST_04632,5.223169290333229
TEST_04633,5.512541127096837
TEST_04634,4.998849765625665
TEST_04635,5.617035639864244
TEST_04636,4.456123701919035
TEST_04637,6.167575485035931
TEST_04638,7.33099253067023
TEST_04639,5.030309635861622
TEST_04640,5.604489399444936
TEST_04641,4.648311599452345
TEST_04642,6.314264147150667
TEST_04643,4.9909152354140875
TEST_04644,5.686899373864442
TEST_04645,4.5653679722803355
TEST_04646,6.609033344038298
TEST_04647,5.3045461721943505
TEST_04648,6.1982454718895355
TEST_04649,5.411959332863536
TEST_04650,4.591296184895579
TEST_04651,5.583083836331392
TEST_04652,4.977131470981971
TEST_04653,5.50400407004469
TEST_04654,4.403244488055449
TEST_04655,5.741245262019941
TEST_04656,5.378511880297225
TEST_04657,4.723575639767641
TEST_04658,5.504950174999953
TEST_04659,7.01392564789158
